hierarchy_id,from_node,to_node,from_label,to_label,from_lon,from_lat,to_lon,to_lat,candidate_tier,service_role,need_class,readiness_basis,evidence_label,iteration_change,claim_boundary
CAN-HIER2-T1-001,YVR,CGY,Vancouver,Calgary,-123.12,49.28,-114.07,51.05,T1,national spine,Pacific gateway to western inland distribution,road_graph_parse_ready_candidate;need_surface_parse_ready_candidate,heuristic-held,kept from v1,not an official Canadian network SLA construction ROI eligibility compliance endorsement or validation claim
CAN-HIER2-T1-002,CGY,REG,Calgary,Regina,-114.07,51.05,-104.62,50.45,T1,national spine,Western prairie spine and production access,road_graph_parse_ready_candidate;need_surface_parse_ready_candidate,heuristic-held,split v1 Calgary-Winnipeg to expose prairie node,not an official Canadian network SLA construction ROI eligibility compliance endorsement or validation claim
CAN-HIER2-T1-003,REG,WPG,Regina,Winnipeg,-104.62,50.45,-97.14,49.90,T1,national spine,Prairie continuity and inland freight access,road_graph_parse_ready_candidate;need_surface_parse_ready_candidate,heuristic-held,split v1 Calgary-Winnipeg to expose prairie node,not an official Canadian network SLA construction ROI eligibility compliance endorsement or validation claim
CAN-HIER2-T1-004,WPG,TOR,Winnipeg,Toronto,-97.14,49.90,-79.38,43.65,T1,national spine,Long-haul cross-country freight and market access,road_graph_parse_ready_candidate;need_surface_parse_ready_candidate,heuristic-held,kept from v1,not an official Canadian network SLA construction ROI eligibility compliance endorsement or validation claim
CAN-HIER2-T1-005,TOR,MTL,Toronto,Montreal,-79.38,43.65,-73.57,45.50,T1,national spine,Great Lakes and St. Lawrence market spine,road_graph_parse_ready_candidate;need_surface_parse_ready_candidate,heuristic-held,kept from v1,not an official Canadian network SLA construction ROI eligibility compliance endorsement or validation claim
CAN-HIER2-T2-001,MTL,HFX,Montreal,Halifax,-73.57,45.50,-63.58,44.65,T2,regional connector,Atlantic resilience and port access connector,source_needed_constraints;road_graph_parse_ready_candidate,heuristic-held,kept from v1,not an official Canadian network SLA construction ROI eligibility compliance endorsement or validation claim
CAN-HIER2-T2-002,CGY,EDM,Calgary,Edmonton,-114.07,51.05,-113.49,53.55,T2,regional connector,Alberta inland distribution connector,source_needed_constraints;road_graph_parse_ready_candidate,heuristic-held,kept as T2 pending source review,not an official Canadian network SLA construction ROI eligibility compliance endorsement or validation claim
CAN-HIER2-T2-003,TOR,WDS,Toronto,Windsor,-79.38,43.65,-83.04,42.31,T2,regional connector,Border and industrial trade connector,node_source_needed;need_surface_parse_ready_candidate,heuristic-held,up-tiered from v1 T3,not an official Canadian network SLA construction ROI eligibility compliance endorsement or validation claim
CAN-HIER2-T2-004,TOR,OTT,Toronto,Ottawa,-79.38,43.65,-75.70,45.42,T2,regional connector,Capital-region and Ontario-Quebec access connector,node_source_needed;need_surface_parse_ready_candidate,heuristic-held,added missing capital-region connector,not an official Canadian network SLA construction ROI eligibility compliance endorsement or validation claim
CAN-HIER2-T2-005,MTL,QUE,Montreal,Quebec City,-73.57,45.50,-71.21,46.81,T2,regional connector,St. Lawrence regional access connector,node_source_needed;need_surface_parse_ready_candidate,heuristic-held,up-tiered from v1 T3,not an official Canadian network SLA construction ROI eligibility compliance endorsement or validation claim
CAN-HIER2-T3-001,YVR,PRR,Vancouver,Prince Rupert,-123.12,49.28,-130.32,54.31,T3,access feeder,Pacific secondary port access candidate,node_source_needed;need_surface_parse_ready_candidate,heuristic-held,kept but flagged for route-shape source pack,not an official Canadian network SLA construction ROI eligibility compliance endorsement or validation claim
CAN-HIER2-T3-002,EDM,FTM,Edmonton,Fort McMurray,-113.49,53.55,-111.38,56.73,T3,access feeder,Energy and northern production access candidate,node_source_needed;constraint_source_needed,heuristic-held,rerouted via Edmonton instead of Calgary,not an official Canadian network SLA construction ROI eligibility compliance endorsement or validation claim
CAN-HIER2-T3-003,WPG,YTH,Winnipeg,Thompson,-97.14,49.90,-97.86,55.74,T3,access feeder,Northern Manitoba access and resilience candidate,source_needed_constraints;node_source_needed,heuristic-held,demoted from v1 T2 pending source evidence,not an official Canadian network SLA construction ROI eligibility compliance endorsement or validation claim
CAN-HIER2-T3-004,REG,SSK,Regina,Saskatoon,-104.62,50.45,-106.67,52.13,T3,access feeder,Prairie production and regional access candidate,node_source_needed;need_surface_parse_ready_candidate,heuristic-held,added prairie production access,not an official Canadian network SLA construction ROI eligibility compliance endorsement or validation claim
CAN-HIER2-T3-005,HFX,SYD,Halifax,Sydney,-63.58,44.65,-60.19,46.14,T3,access feeder,Atlantic terminal and resilience access candidate,node_source_needed;constraint_source_needed,heuristic-held,kept from v1,not an official Canadian network SLA construction ROI eligibility compliance endorsement or validation claim
